"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"bueno";0,524298496062142;0,0228674764380545;0,999050204338619;0,043573951059816;0,998787724740315;0,00121227525968454;0,000539988578153175;1,02722086054801e-06;0,00196438834987195;0,235753091164476;0,000109179761566914
"recurso";-0,873063971850113;0,843476363731363;-0,719188187274599;0,694815336103541;0,626751607323506;0,37324839267649;0,00148649572464046;0,00138745007572298;0,00195016577664034;0,495579942145566;0,000478959698817663
"así";-0,335042116967041;-0,022085109743264;-0,9978345017417;-0,0657746693940227;0,997235308030187;0,00276469196981272;0,000233187241525212;1,01322314104669e-06;0,00207733231377004;0,150770356850719;4,72212960057572e-05
"contexto";-0,664678265534449;0,55265349357083;-0,768929174035917;0,639333970094224;0,693917004482787;0,30608299551721;0,00088227633829023;0,000609940562195795;0,00199701660610918;0,35856929298915;0,000256760295015491
"necesidad";-1,2443345858813;0,996345563951641;-0,780600091309339;0,625030797199507;0,709689469802576;0,29031053019742;0,00313745669958041;0,0020115154798959;0,0020262983745272;0,663771151975125;0,00089277114155794
"académico";-1,05552837735063;0,709431691343879;-0,82995911575215;0,557824225164082;0,776262516824087;0,22373748317591;0,00208979984521649;0,00094403052159143;0,00187570642266308;0,538370168846425;0,000543659323836915
"incluir";-0,377419219977301;-0,236201714564839;-0,847680480536476;-0,530507118630324;0,800063784387075;0,199936215612924;0,000284823083390106;0,000111556081206253;0,00199952647197358;0,189616920316714;7,18921274411535e-05
"ofrecer";-0,687279763325433;1,10790249858787;-0,527150305676496;0,849772060746396;0,376222597538773;0,623777402461221;0,000938950735541418;0,00243993792314651;0,00198781376460637;0,503531332198601;0,000503997860551466
"texto";1,72940353289242;0,179457096396407;0,994659173429459;0,103213994751799;0,993176552775145;0,00682344722485476;0,00515202886459258;5,54762219586769e-05;0,00172260460493456;0,7798274077588;0,00104756889217971
"universidad";-0,402985895240296;-1,05046238606265;-0,358175180335822;-0,933654400831165;0,18742704337129;0,812572956628705;0,000211270734538079;0,00143555773331333;0,00130094713971503;0,418301190556242;0,000227634378437823
"futuro";-0,554264335957883;0,00159119596620843;-0,999995879207102;0,00287081326722833;0,999994741523055;5,25847694406243e-06;0,000550789050516142;4,53940327434381e-09;0,00179288084913782;0,249076903941677;0,000111229080173798
"ético";-1,59009778520326;-2,00714013278177;-0,620969824323331;-0,783834470586649;0,495880472921184;0,504119527078813;0,00463255983449378;0,007381230397023;0,00183220208101345;1,01473049306366;0,00188657812591791
"tanto";-0,28958075974861;-0,0180650723577353;-0,998059808245964;-0,0622625020701062;0,997523081327081;0,00247691867291859;0,000160798975327857;6,25782309003949e-07;0,00191753752040312;0,130293757415684;3,25530051909641e-05
"desafío";-1,29240108424157;-0,13575926083572;-0,994528098653656;-0,104469426093686;0,993008888522243;0,0069911114777566;0,00306731521722854;3,38456384817159e-05;0,00183638519078745;0,582822256099771;0,000623786594421967
"ya";0,547220587737115;0,123541143063899;0,975450497683339;0,220218815202804;0,968504478986413;0,031495521013586;0,000566190466955506;2,88576476924283e-05;0,0018907656178495;0,249877408643142;0,000118056983769934
"específico";-0,499455074880944;0,94560974004663;-0,467038907841811;0,88423676612202;0,304222132992933;0,695777867007061;0,000466026744531402;0,00167048220696845;0,00186817682506988;0,406926908283477;0,000309350482600303
"vez";0,8668813365773;-0,031818358032703;0,999327073420488;-0,0366796991378427;0,999141160792032;0,000858839207966598;0,00139258686229863;1,87611094275787e-06;0,00185311762988347;0,389728000764913;0,000281466172274832
"proporcionar";-0,48128993875896;1,25805347818524;-0,357312013066493;0,933985077674355;0,186585706288923;0,813414293711071;0,000440302498824271;0,00300840145357117;0,0019008050813071;0,500706212045124;0,00047654458976951
"caso";0,661278959658891;-0,155078266835277;0,973586532949384;-0,228318336669653;0,966099725416192;0,0339002745838064;0,000781447695879047;4,29766325231236e-05;0,00178702449545421;0,302335474001975;0,000163346081356664
