"";"X";"V1"
"1414";1414;3
"1415";1415;1
"1416";1416;1
"1417";1417;1
"1418";1418;1
"1419";1419;1
"1420";1420;3
"1421";1421;1
"1422";1422;3
"1423";1423;3
"1424";1424;1
"1425";1425;3
"1426";1426;2
"1427";1427;2
"1428";1428;0
"1429";1429;0
"1430";1430;3
"1431";1431;0
"1432";1432;0
"1433";1433;1
"1434";1434;0
"1435";1435;3
"1436";1436;2
"1437";1437;2
"1438";1438;2
"1439";1439;0
"1440";1440;0
"1441";1441;3
"1442";1442;3
"1443";1443;3
"1444";1444;3
"1445";1445;1
"1446";1446;1
"1447";1447;1
"1448";1448;1
"1449";1449;1
"1450";1450;2
"1451";1451;2
"1452";1452;1
"1453";1453;3
"1454";1454;2
"1455";1455;3
"1456";1456;1
"1457";1457;3
"1458";1458;3
"1459";1459;2
"1460";1460;2
"1461";1461;3
"1462";1462;3
"1463";1463;3
"1464";1464;3
"1465";1465;3
"1466";1466;3
"1467";1467;3
"1468";1468;3
"1469";1469;3
"1470";1470;1
"1471";1471;2
"1472";1472;3
"1473";1473;3
"1474";1474;2
"1475";1475;3
"1476";1476;3
"1477";1477;1
"1478";1478;2
"1479";1479;2
"1480";1480;2
"1481";1481;2
"1482";1482;1
"1483";1483;1
"1484";1484;1
"1485";1485;2
"1486";1486;2
"1487";1487;2
"1488";1488;3
"1489";1489;2
"1490";1490;1
"1491";1491;3
"1492";1492;1
"1493";1493;3
"1494";1494;3
"1495";1495;3
"1496";1496;2
"1497";1497;3
"1498";1498;3
"1499";1499;2
"1500";1500;2
"1501";1501;3
"1502";1502;2
"1503";1503;1
"1504";1504;1
"1505";1505;2
"1506";1506;3
"1507";1507;3
"1508";1508;3
"1509";1509;3
"1510";1510;3
"1511";1511;1
"1512";1512;3
"1513";1513;3
"1514";1514;2
"1515";1515;3
"1516";1516;1
"1517";1517;3
"1518";1518;2
"1519";1519;2
"1520";1520;3
"1521";1521;2
"1522";1522;2
"1523";1523;3
"1524";1524;2
"1525";1525;3
"1526";1526;1
"1527";1527;1
"1528";1528;1
"1529";1529;3
"1530";1530;2
"1531";1531;1
"1532";1532;3
"1533";1533;3
"1534";1534;3
"1535";1535;3
"1536";1536;3
"1537";1537;2
"1538";1538;3
"1539";1539;3
"1540";1540;1
"1541";1541;3
"1542";1542;3
"1543";1543;2
"1544";1544;2
"1545";1545;3
"1546";1546;3
"1547";1547;1
"1548";1548;3
"1549";1549;3
"1550";1550;3
"1551";1551;3
"1552";1552;3
"1553";1553;3
"1554";1554;3
"1555";1555;3
"1556";1556;3
"1557";1557;1
"1558";1558;2
"1559";1559;1
"1560";1560;3
"1561";1561;3
"1562";1562;3
"1563";1563;3
"1564";1564;2
"1565";1565;2
"1566";1566;1
"1567";1567;3
"1568";1568;3
"1569";1569;3
"1570";1570;1
"1571";1571;3
"1572";1572;3
"1573";1573;3
"1574";1574;2
"1575";1575;1
"1576";1576;3
"1577";1577;3
"1578";1578;3
"1579";1579;1
"1580";1580;1
"1581";1581;1
"1582";1582;1
"1583";1583;1
"1584";1584;3
"1585";1585;1
"1586";1586;1
"1587";1587;1
"1588";1588;3
"1589";1589;3
"1590";1590;3
"1591";1591;3
"1592";1592;1
"1593";1593;3
"1594";1594;2
"1595";1595;3
"1596";1596;1
"1597";1597;1
"1598";1598;1
"1599";1599;1
"1600";1600;1
"1601";1601;1
"1602";1602;1
"1603";1603;1
"1604";1604;1
"1605";1605;1
"1606";1606;1
"1607";1607;1
"1608";1608;1
"1609";1609;1
"1610";1610;1
"1611";1611;1
"1612";1612;1
"1613";1613;1
"1614";1614;1
"1615";1615;1
"1616";1616;1
"1617";1617;1
"1618";1618;3
"1619";1619;3
"1620";1620;1
"1621";1621;3
"1622";1622;1
"1623";1623;1
"1624";1624;1
"1625";1625;1
"1626";1626;1
"1627";1627;1
"1628";1628;1
"1629";1629;1
"1630";1630;1
"1631";1631;1
"1632";1632;1
"1633";1633;1
"1634";1634;1
"1635";1635;3
"1636";1636;1
"1637";1637;3
"1638";1638;1
"1639";1639;1
"1640";1640;3
"1641";1641;1
"1642";1642;3
"1643";1643;3
"1644";1644;1
"1645";1645;1
"1646";1646;3
"1647";1647;0
"1648";1648;1
"1649";1649;1
"1650";1650;3
"1651";1651;1
"1652";1652;1
"1653";1653;1
"1654";1654;1
"1655";1655;1
"1656";1656;1
"1657";1657;3
"1658";1658;1
"1659";1659;1
"1660";1660;1
"1661";1661;1
"1662";1662;3
"1663";1663;1
"1664";1664;3
"1665";1665;3
"1666";1666;3
"1667";1667;3
"1668";1668;2
"1669";1669;2
"1670";1670;3
"1671";1671;3
"1672";1672;3
"1673";1673;1
"1674";1674;2
"1675";1675;3
"1676";1676;3
"1677";1677;2
"1678";1678;3
"1679";1679;3
"1680";1680;3
"1681";1681;3
"1682";1682;3
"1683";1683;2
"1684";1684;2
"1685";1685;3
"1686";1686;2
"1687";1687;0
"1688";1688;0
"1689";1689;0
"1690";1690;0
"1691";1691;0
"1692";1692;0
"1693";1693;0
"1694";1694;1
"1695";1695;0
"1696";1696;0
"1697";1697;0
"1698";1698;0
"1699";1699;0
"1700";1700;3
"1701";1701;3
"1702";1702;3
"1703";1703;3
"1704";1704;0
"1705";1705;0
"1706";1706;0
"1707";1707;0
"1708";1708;0
"1709";1709;0
"1710";1710;3
"1711";1711;3
"1712";1712;3
"1713";1713;3
"1714";1714;3
"1715";1715;3
"1716";1716;3
"1717";1717;0
"1718";1718;3
"1719";1719;3
"1720";1720;3
"1721";1721;3
"1722";1722;2
"1723";1723;2
"1724";1724;2
"1725";1725;3
"1726";1726;3
"1727";1727;3
"1728";1728;1
"1729";1729;3
"1730";1730;3
"1731";1731;3
"1732";1732;3
"1733";1733;3
"1734";1734;2
"1735";1735;2
"1736";1736;2
"1737";1737;0
"1738";1738;0
"1739";1739;2
"1740";1740;3
"1741";1741;3
"1742";1742;3
"1743";1743;3
"1744";1744;3
"1745";1745;1
"1746";1746;3
"1747";1747;3
"1748";1748;3
"1749";1749;1
"1750";1750;0
"1751";1751;2
"1752";1752;2
"1753";1753;3
"1754";1754;1
"1755";1755;1
"1756";1756;1
"1757";1757;3
"1758";1758;1
"1759";1759;3
"1760";1760;3
"1761";1761;3
"1762";1762;1
"1763";1763;3
"1764";1764;0
"1765";1765;3
"1766";1766;1
"1767";1767;3
"1768";1768;3
"1769";1769;3
"1770";1770;0
"1771";1771;1
"1772";1772;0
"1773";1773;3
